order_id,customer_id,product_id,order_date,quantity,unit_price,unit_cost,category,region,revenue,total_cost,profit,profit_margin_pct
ORD014038,CUST00270,PROD0138,2025-06-06,2,4983,2749,Home,West,9966,5498,4468,44.83
ORD014039,CUST04831,PROD0265,2025-04-30,3,2194,1736,Home,South,6582,5208,1374,20.88
ORD014040,CUST04065,PROD0306,2025-10-28,3,2837,2378,Home,East,8511,7134,1377,16.18
ORD014041,CUST04980,PROD0419,2025-12-28,3,3312,1876,Electronics,South,9936,5628,4308,43.36
ORD014042,CUST03776,PROD0046,2025-05-12,4,4842,3650,Electronics,West,19368,14600,4768,24.62
ORD014043,CUST01113,PROD0106,2025-10-07,4,4431,2579,Electronics,North,17724,10316,7408,41.8
ORD014044,CUST00649,PROD0081,2025-03-26,4,2513,1349,Fashion,East,10052,5396,4656,46.32
ORD014045,CUST01180,PROD0303,2025-03-23,4,527,399,Beauty,East,2108,1596,512,24.29
ORD014046,CUST02143,PROD0274,2025-11-24,5,4470,2478,Home,North,22350,12390,9960,44.56
ORD014047,CUST00017,PROD0113,2025-01-23,5,1303,1067,Beauty,West,6515,5335,1180,18.11
ORD014048,CUST00117,PROD0409,2025-08-27,1,4315,2587,Home,North,4315,2587,1728,40.05
ORD014049,CUST01546,PROD0419,2025-09-22,4,491,267,Fashion,East,1964,1068,896,45.62
ORD014050,CUST03152,PROD0208,2025-01-25,5,4106,2680,Beauty,North,20530,13400,7130,34.73
ORD014051,CUST02694,PROD0307,2025-08-16,3,3091,2560,Fashion,South,9273,7680,1593,17.18
ORD014052,CUST04090,PROD0365,2025-10-15,3,1403,1166,Electronics,East,4209,3498,711,16.89
ORD014053,CUST01277,PROD0241,2025-05-15,4,215,166,Fashion,North,860,664,196,22.79
ORD014054,CUST03241,PROD0089,2025-12-19,2,2638,1525,Electronics,North,5276,3050,2226,42.19
ORD014055,CUST04943,PROD0183,2025-07-06,4,2537,1277,Beauty,North,10148,5108,5040,49.66
ORD014056,CUST03789,PROD0272,2025-11-14,4,1696,922,Electronics,South,6784,3688,3096,45.64
ORD014057,CUST00372,PROD0255,2025-06-12,2,3832,2466,Electronics,West,7664,4932,2732,35.65
ORD014058,CUST02808,PROD0489,2025-12-08,2,4024,2356,Home,South,8048,4712,3336,41.45
ORD014059,CUST00156,PROD0344,2025-11-10,2,1532,1059,Home,East,3064,2118,946,30.87
ORD014060,CUST02662,PROD0245,2025-01-29,1,4451,3020,Electronics,West,4451,3020,1431,32.15
ORD014061,CUST00465,PROD0268,2025-11-08,2,4148,2787,Beauty,East,8296,5574,2722,32.81
ORD014062,CUST04879,PROD0099,2025-04-25,5,3172,1745,Beauty,North,15860,8725,7135,44.99
ORD014063,CUST04900,PROD0059,2025-11-15,1,4809,2712,Fashion,South,4809,2712,2097,43.61
ORD014064,CUST04316,PROD0073,2025-07-29,4,2974,2291,Sports,East,11896,9164,2732,22.97
ORD014065,CUST01774,PROD0112,2025-02-16,2,572,396,Electronics,South,1144,792,352,30.77
ORD014066,CUST00117,PROD0165,2025-11-26,5,1837,931,Home,North,9185,4655,4530,49.32
ORD014067,CUST02104,PROD0288,2025-09-28,2,1206,700,Beauty,East,2412,1400,1012,41.96
ORD014068,CUST01375,PROD0441,2025-04-30,2,4932,3754,Beauty,West,9864,7508,2356,23.88
ORD014069,CUST03204,PROD0211,2025-11-09,1,2342,1405,Beauty,West,2342,1405,937,40.01
ORD014070,CUST04404,PROD0022,2025-05-15,5,3104,1720,Beauty,North,15520,8600,6920,44.59
ORD014071,CUST03547,PROD0429,2025-04-12,5,4162,3254,Beauty,East,20810,16270,4540,21.82
ORD014072,CUST03978,PROD0354,2025-07-25,4,1052,770,Fashion,West,4208,3080,1128,26.81
ORD014073,CUST04318,PROD0083,2025-08-06,4,3667,2914,Sports,West,14668,11656,3012,20.53
ORD014074,CUST01197,PROD0242,2025-10-01,5,4822,2707,Electronics,East,24110,13535,10575,43.86
ORD014075,CUST03412,PROD0012,2025-12-04,3,2657,1876,Sports,East,7971,5628,2343,29.39
ORD014076,CUST00797,PROD0466,2025-09-19,1,1313,696,Electronics,South,1313,696,617,46.99
ORD014077,CUST03893,PROD0005,2025-10-26,1,1885,1266,Beauty,South,1885,1266,619,32.84
ORD014078,CUST00151,PROD0282,2025-07-04,4,3131,1594,Fashion,East,12524,6376,6148,49.09
ORD014079,CUST03250,PROD0116,2025-02-10,5,3199,2326,Home,South,15995,11630,4365,27.29
ORD014080,CUST00112,PROD0347,2025-03-17,2,3430,2682,Beauty,South,6860,5364,1496,21.81
ORD014081,CUST00683,PROD0020,2025-02-20,3,253,128,Sports,East,759,384,375,49.41
ORD014082,CUST01162,PROD0189,2025-03-02,3,2417,1435,Electronics,South,7251,4305,2946,40.63
ORD014083,CUST02380,PROD0136,2025-04-04,4,2193,1756,Beauty,South,8772,7024,1748,19.93
ORD014084,CUST04989,PROD0446,2025-01-19,2,1319,1087,Home,South,2638,2174,464,17.59
ORD014085,CUST00161,PROD0438,2025-01-21,2,1526,985,Beauty,North,3052,1970,1082,35.45
ORD014086,CUST01426,PROD0336,2025-03-21,1,4118,2539,Sports,West,4118,2539,1579,38.34
ORD014087,CUST03662,PROD0058,2025-03-12,5,2538,1609,Fashion,West,12690,8045,4645,36.6
ORD014088,CUST00278,PROD0450,2025-02-23,2,2150,1735,Sports,South,4300,3470,830,19.3
ORD014089,CUST03392,PROD0173,2025-12-28,5,4138,2681,Home,East,20690,13405,7285,35.21
ORD014090,CUST01557,PROD0193,2025-12-05,5,2700,2106,Electronics,East,13500,10530,2970,22.0
ORD014091,CUST04593,PROD0005,2025-01-26,4,4830,3237,Electronics,East,19320,12948,6372,32.98
ORD014092,CUST01916,PROD0159,2025-06-18,5,204,118,Home,East,1020,590,430,42.16
ORD014093,CUST04751,PROD0279,2025-01-05,3,3436,1881,Fashion,East,10308,5643,4665,45.26
ORD014094,CUST03108,PROD0405,2025-01-26,3,4807,2899,Electronics,West,14421,8697,5724,39.69
ORD014095,CUST00303,PROD0140,2025-06-15,2,1556,902,Beauty,East,3112,1804,1308,42.03
ORD014096,CUST04534,PROD0004,2025-03-23,5,1922,1172,Beauty,East,9610,5860,3750,39.02
ORD014097,CUST02774,PROD0293,2025-09-19,2,4763,3931,Electronics,West,9526,7862,1664,17.47
ORD014098,CUST04282,PROD0075,2025-09-14,1,4889,3433,Home,East,4889,3433,1456,29.78
ORD014099,CUST03246,PROD0234,2025-03-16,5,2550,1921,Home,West,12750,9605,3145,24.67
ORD014100,CUST04769,PROD0104,2025-05-06,1,4085,2215,Sports,East,4085,2215,1870,45.78
ORD014101,CUST01001,PROD0373,2025-03-21,3,2726,1958,Beauty,South,8178,5874,2304,28.17
ORD014102,CUST03835,PROD0137,2025-12-12,2,4948,2507,Electronics,North,9896,5014,4882,49.33
ORD014103,CUST04007,PROD0282,2025-02-18,1,2221,1645,Beauty,South,2221,1645,576,25.93
ORD014104,CUST04779,PROD0231,2025-03-23,5,2696,2238,Fashion,West,13480,11190,2290,16.99
ORD014105,CUST01719,PROD0283,2025-02-06,4,1132,670,Home,South,4528,2680,1848,40.81
ORD014106,CUST03831,PROD0477,2025-12-12,2,4130,2913,Fashion,West,8260,5826,2434,29.47
ORD014107,CUST03182,PROD0238,2025-08-13,2,4013,3269,Home,East,8026,6538,1488,18.54
ORD014108,CUST02883,PROD0235,2025-09-14,2,3589,1861,Home,East,7178,3722,3456,48.15
ORD014109,CUST00999,PROD0190,2025-08-07,1,1339,871,Fashion,West,1339,871,468,34.95
ORD014110,CUST00285,PROD0178,2025-10-20,2,2459,1758,Beauty,South,4918,3516,1402,28.51
ORD014111,CUST00421,PROD0345,2025-08-02,4,4970,3008,Beauty,North,19880,12032,7848,39.48
ORD014112,CUST02161,PROD0338,2025-10-02,1,2652,2036,Sports,South,2652,2036,616,23.23
ORD014113,CUST03066,PROD0222,2025-06-14,3,224,173,Electronics,East,672,519,153,22.77
ORD014114,CUST02276,PROD0456,2025-04-24,2,1355,920,Fashion,South,2710,1840,870,32.1
ORD014115,CUST01495,PROD0386,2025-02-25,3,4764,3825,Beauty,North,14292,11475,2817,19.71
ORD014116,CUST03885,PROD0214,2025-11-19,3,1154,791,Fashion,North,3462,2373,1089,31.46
ORD014117,CUST04624,PROD0213,2025-08-07,2,4024,3220,Electronics,West,8048,6440,1608,19.98
ORD014118,CUST02544,PROD0383,2025-10-18,3,2527,1321,Fashion,North,7581,3963,3618,47.72
ORD014119,CUST04127,PROD0359,2025-03-25,4,2876,1618,Beauty,West,11504,6472,5032,43.74
ORD014120,CUST04258,PROD0410,2025-10-09,4,4660,3064,Electronics,North,18640,12256,6384,34.25
ORD014121,CUST01842,PROD0093,2025-06-23,5,2024,1621,Beauty,South,10120,8105,2015,19.91
ORD014122,CUST04801,PROD0453,2025-06-12,3,1781,1155,Beauty,East,5343,3465,1878,35.15
ORD014123,CUST00722,PROD0046,2025-01-22,4,4318,2846,Home,South,17272,11384,5888,34.09
ORD014124,CUST01402,PROD0462,2025-05-22,5,3091,2119,Sports,South,15455,10595,4860,31.45
ORD014125,CUST00446,PROD0255,2025-07-05,1,1686,959,Beauty,North,1686,959,727,43.12
ORD014126,CUST02792,PROD0191,2025-06-08,3,4144,3245,Sports,North,12432,9735,2697,21.69
ORD014127,CUST04523,PROD0483,2025-09-30,3,2129,1142,Home,East,6387,3426,2961,46.36
ORD014128,CUST03768,PROD0326,2025-05-31,2,1916,1402,Beauty,West,3832,2804,1028,26.83
ORD014129,CUST02552,PROD0407,2025-02-28,5,1465,1031,Fashion,East,7325,5155,2170,29.62
ORD014130,CUST01968,PROD0145,2025-03-30,1,2500,1266,Sports,West,2500,1266,1234,49.36
ORD014131,CUST03889,PROD0344,2025-11-11,4,3366,2551,Beauty,East,13464,10204,3260,24.21
ORD014132,CUST04817,PROD0104,2025-12-02,5,1582,896,Electronics,East,7910,4480,3430,43.36
ORD014133,CUST02732,PROD0064,2025-05-10,2,4608,2645,Fashion,West,9216,5290,3926,42.6
ORD014134,CUST02630,PROD0157,2025-03-31,5,3766,3097,Fashion,West,18830,15485,3345,17.76
ORD014135,CUST01965,PROD0308,2025-09-25,3,471,385,Electronics,North,1413,1155,258,18.26
ORD014136,CUST01058,PROD0382,2025-08-28,3,3895,2548,Sports,East,11685,7644,4041,34.58
ORD014137,CUST04832,PROD0350,2025-09-23,4,2301,1622,Fashion,West,9204,6488,2716,29.51
ORD014138,CUST00758,PROD0128,2025-08-09,3,1350,717,Fashion,East,4050,2151,1899,46.89
ORD014139,CUST01796,PROD0024,2025-04-30,4,612,309,Sports,North,2448,1236,1212,49.51
ORD014140,CUST01644,PROD0419,2025-09-15,3,3673,2191,Beauty,South,11019,6573,4446,40.35
ORD014141,CUST04850,PROD0125,2025-01-16,5,3559,2756,Home,West,17795,13780,4015,22.56
ORD014142,CUST00024,PROD0175,2025-06-13,4,3200,2554,Electronics,North,12800,10216,2584,20.19
ORD014143,CUST01240,PROD0101,2025-12-28,5,1002,589,Fashion,South,5010,2945,2065,41.22
ORD014144,CUST04151,PROD0051,2025-05-03,1,1607,844,Sports,South,1607,844,763,47.48
ORD014145,CUST03098,PROD0258,2025-06-26,5,4197,2199,Beauty,West,20985,10995,9990,47.61
ORD014146,CUST01305,PROD0149,2025-10-19,1,3481,1893,Beauty,North,3481,1893,1588,45.62
ORD014147,CUST02543,PROD0168,2025-08-02,2,2817,2091,Electronics,North,5634,4182,1452,25.77
ORD014148,CUST03713,PROD0105,2025-04-15,5,4964,3855,Beauty,West,24820,19275,5545,22.34
ORD014149,CUST03956,PROD0069,2025-04-11,3,4660,2998,Home,North,13980,8994,4986,35.67
ORD014150,CUST04530,PROD0035,2025-04-05,3,3965,2693,Beauty,North,11895,8079,3816,32.08
ORD014151,CUST04304,PROD0428,2025-04-15,5,422,254,Beauty,East,2110,1270,840,39.81
ORD014152,CUST04229,PROD0163,2025-08-25,5,3662,2592,Electronics,West,18310,12960,5350,29.22
ORD014153,CUST01306,PROD0339,2025-05-10,1,1659,1392,Fashion,South,1659,1392,267,16.09
ORD014154,CUST04465,PROD0208,2025-08-15,3,3599,2226,Electronics,North,10797,6678,4119,38.15
ORD014155,CUST03175,PROD0153,2025-06-05,2,266,159,Electronics,South,532,318,214,40.23
ORD014156,CUST03629,PROD0080,2025-05-15,2,2269,1144,Beauty,East,4538,2288,2250,49.58
ORD014157,CUST00782,PROD0031,2025-10-04,5,411,307,Electronics,West,2055,1535,520,25.3
ORD014158,CUST00567,PROD0225,2025-04-18,1,3450,2614,Home,West,3450,2614,836,24.23
ORD014159,CUST04623,PROD0255,2025-08-05,4,1305,984,Home,East,5220,3936,1284,24.6
ORD014160,CUST04133,PROD0209,2025-08-25,3,421,339,Beauty,North,1263,1017,246,19.48
ORD014161,CUST04274,PROD0469,2025-10-26,3,4433,3484,Home,South,13299,10452,2847,21.41
ORD014162,CUST00639,PROD0180,2025-03-18,2,4548,2397,Home,North,9096,4794,4302,47.3
ORD014163,CUST03701,PROD0419,2025-05-22,2,3234,2056,Home,North,6468,4112,2356,36.43
ORD014164,CUST04168,PROD0497,2025-03-18,2,949,697,Fashion,West,1898,1394,504,26.55
ORD014165,CUST02400,PROD0407,2025-01-11,5,2888,2086,Beauty,South,14440,10430,4010,27.77
ORD014166,CUST02671,PROD0305,2025-01-10,4,4690,3520,Home,West,18760,14080,4680,24.95
ORD014167,CUST01173,PROD0144,2025-11-07,4,2186,1169,Sports,South,8744,4676,4068,46.52
ORD014168,CUST01721,PROD0230,2025-01-02,2,2015,1558,Electronics,North,4030,3116,914,22.68
ORD014169,CUST00105,PROD0314,2025-01-01,5,1170,789,Home,South,5850,3945,1905,32.56
ORD014170,CUST01683,PROD0306,2025-02-16,1,1896,982,Home,West,1896,982,914,48.21
ORD014171,CUST04317,PROD0334,2025-04-01,5,2434,1403,Home,North,12170,7015,5155,42.36
ORD014172,CUST01850,PROD0064,2025-03-24,3,294,147,Beauty,West,882,441,441,50.0
ORD014173,CUST00863,PROD0308,2025-10-01,3,532,431,Home,South,1596,1293,303,18.98
ORD014174,CUST03446,PROD0040,2025-10-18,2,2161,1330,Electronics,South,4322,2660,1662,38.45
ORD014175,CUST02566,PROD0243,2025-07-20,4,3347,2782,Sports,South,13388,11128,2260,16.88
ORD014176,CUST00299,PROD0361,2025-03-03,4,2296,1908,Home,South,9184,7632,1552,16.9
ORD014177,CUST02909,PROD0245,2025-01-25,3,2956,2414,Electronics,North,8868,7242,1626,18.34
ORD014178,CUST04138,PROD0310,2025-08-02,3,4530,3845,Fashion,South,13590,11535,2055,15.12
ORD014179,CUST00771,PROD0370,2025-04-17,2,4964,4136,Fashion,North,9928,8272,1656,16.68
ORD014180,CUST02540,PROD0097,2025-06-06,4,1739,879,Electronics,West,6956,3516,3440,49.45
ORD014181,CUST01463,PROD0469,2025-03-21,3,4337,2718,Sports,West,13011,8154,4857,37.33
ORD014182,CUST03855,PROD0145,2025-05-27,2,3885,2732,Sports,North,7770,5464,2306,29.68
ORD014183,CUST03119,PROD0388,2025-07-19,1,2520,1812,Fashion,North,2520,1812,708,28.1
ORD014184,CUST02133,PROD0464,2025-07-23,5,4510,3680,Electronics,North,22550,18400,4150,18.4
ORD014185,CUST01710,PROD0056,2025-07-13,1,2961,2221,Electronics,North,2961,2221,740,24.99
ORD014186,CUST00991,PROD0030,2025-11-21,1,2345,1728,Beauty,North,2345,1728,617,26.31
ORD014187,CUST00711,PROD0108,2025-07-25,3,2920,1582,Fashion,West,8760,4746,4014,45.82
ORD014188,CUST04305,PROD0493,2025-07-27,4,931,631,Fashion,West,3724,2524,1200,32.22
ORD014189,CUST00039,PROD0418,2025-08-31,3,4788,2851,Beauty,South,14364,8553,5811,40.46
ORD014190,CUST01276,PROD0214,2025-04-08,1,4700,2760,Sports,South,4700,2760,1940,41.28
ORD014191,CUST04858,PROD0428,2025-08-22,5,2918,1632,Home,South,14590,8160,6430,44.07
ORD014192,CUST01437,PROD0490,2025-01-10,1,2419,1240,Home,East,2419,1240,1179,48.74
ORD014193,CUST02994,PROD0221,2025-07-19,3,4026,2270,Home,North,12078,6810,5268,43.62
ORD014194,CUST01470,PROD0382,2025-04-18,2,1791,1333,Beauty,North,3582,2666,916,25.57
ORD014195,CUST02100,PROD0495,2025-10-08,3,2495,1253,Fashion,West,7485,3759,3726,49.78
ORD014196,CUST00374,PROD0453,2025-04-25,3,2930,2261,Home,South,8790,6783,2007,22.83
ORD014197,CUST04252,PROD0449,2025-01-27,3,1997,1366,Fashion,North,5991,4098,1893,31.6
ORD014198,CUST04026,PROD0104,2025-01-10,4,2833,1867,Sports,South,11332,7468,3864,34.1
ORD014199,CUST01114,PROD0181,2025-02-08,2,3186,2439,Home,East,6372,4878,1494,23.45
ORD014200,CUST02727,PROD0473,2025-09-28,4,2855,1932,Beauty,North,11420,7728,3692,32.33
ORD014201,CUST02399,PROD0498,2025-05-21,5,4521,3352,Home,East,22605,16760,5845,25.86
ORD014202,CUST03235,PROD0127,2025-02-02,4,2906,1955,Beauty,North,11624,7820,3804,32.73
ORD014203,CUST01266,PROD0198,2025-12-21,1,1637,1060,Beauty,East,1637,1060,577,35.25
ORD014204,CUST03124,PROD0343,2025-04-14,1,4207,3470,Home,South,4207,3470,737,17.52
ORD014205,CUST00654,PROD0033,2025-01-11,5,306,220,Electronics,South,1530,1100,430,28.1
ORD014206,CUST04159,PROD0334,2025-08-05,1,1190,711,Fashion,West,1190,711,479,40.25
ORD014207,CUST00509,PROD0234,2025-05-31,1,1045,763,Home,West,1045,763,282,26.99
ORD014208,CUST02340,PROD0036,2025-02-13,5,290,164,Beauty,South,1450,820,630,43.45
ORD014209,CUST03163,PROD0018,2025-03-11,3,931,521,Home,East,2793,1563,1230,44.04
ORD014210,CUST01688,PROD0375,2025-08-29,5,236,131,Beauty,West,1180,655,525,44.49
ORD014211,CUST01389,PROD0307,2025-07-29,5,1846,1440,Beauty,West,9230,7200,2030,21.99
ORD014212,CUST02198,PROD0441,2025-08-29,2,3750,2639,Home,East,7500,5278,2222,29.63
ORD014213,CUST03912,PROD0232,2025-06-19,2,413,211,Sports,West,826,422,404,48.91
ORD014214,CUST02929,PROD0428,2025-12-23,4,2961,2163,Beauty,East,11844,8652,3192,26.95
ORD014215,CUST04800,PROD0266,2025-05-09,5,297,204,Electronics,West,1485,1020,465,31.31
ORD014216,CUST00516,PROD0493,2025-08-08,2,3854,2631,Fashion,West,7708,5262,2446,31.73
ORD014217,CUST03659,PROD0295,2025-07-09,1,3358,2669,Fashion,East,3358,2669,689,20.52
ORD014218,CUST01834,PROD0440,2025-03-28,4,4516,2671,Home,South,18064,10684,7380,40.85
ORD014219,CUST00030,PROD0049,2025-08-22,5,2436,1939,Beauty,North,12180,9695,2485,20.4
ORD014220,CUST03215,PROD0058,2025-05-15,5,469,281,Electronics,East,2345,1405,940,40.09
ORD014221,CUST00326,PROD0332,2025-03-25,4,1976,1558,Home,West,7904,6232,1672,21.15
ORD014222,CUST03767,PROD0358,2025-09-22,1,1345,954,Sports,West,1345,954,391,29.07
ORD014223,CUST04112,PROD0151,2025-09-24,5,4847,3623,Beauty,East,24235,18115,6120,25.25
ORD014224,CUST00111,PROD0135,2025-01-06,5,2775,1901,Beauty,North,13875,9505,4370,31.5
ORD014225,CUST00107,PROD0301,2025-02-28,1,1337,903,Home,West,1337,903,434,32.46
ORD014226,CUST02427,PROD0366,2025-04-20,4,2095,1054,Sports,West,8380,4216,4164,49.69
ORD014227,CUST04379,PROD0345,2025-01-18,1,440,280,Electronics,South,440,280,160,36.36
ORD014228,CUST04365,PROD0311,2025-10-12,4,1734,1095,Home,West,6936,4380,2556,36.85
ORD014229,CUST02532,PROD0124,2025-02-13,1,2167,1147,Sports,South,2167,1147,1020,47.07
ORD014230,CUST03145,PROD0183,2025-06-10,2,2163,1247,Beauty,South,4326,2494,1832,42.35
ORD014231,CUST04694,PROD0205,2025-11-19,3,3720,3040,Beauty,South,11160,9120,2040,18.28
ORD014232,CUST00799,PROD0422,2025-02-07,5,2751,1715,Beauty,West,13755,8575,5180,37.66
ORD014233,CUST02438,PROD0147,2025-08-25,5,2911,1718,Sports,West,14555,8590,5965,40.98
ORD014234,CUST02012,PROD0109,2025-04-11,5,2958,1763,Beauty,East,14790,8815,5975,40.4
ORD014235,CUST00426,PROD0150,2025-06-18,4,3493,2281,Sports,South,13972,9124,4848,34.7
ORD014236,CUST03045,PROD0233,2025-09-29,3,288,149,Beauty,West,864,447,417,48.26
ORD014237,CUST03289,PROD0267,2025-10-21,2,4156,2417,Fashion,North,8312,4834,3478,41.84
ORD014238,CUST02915,PROD0490,2025-03-04,3,4358,3497,Beauty,North,13074,10491,2583,19.76
ORD014239,CUST01240,PROD0131,2025-08-15,2,1323,1112,Home,East,2646,2224,422,15.95
ORD014240,CUST03392,PROD0147,2025-12-12,5,4691,2889,Sports,South,23455,14445,9010,38.41
ORD014241,CUST04214,PROD0091,2025-08-16,4,1605,1182,Beauty,North,6420,4728,1692,26.36
ORD014242,CUST03998,PROD0391,2025-12-07,3,4614,2686,Fashion,West,13842,8058,5784,41.79
ORD014243,CUST03007,PROD0375,2025-09-22,1,4971,3818,Sports,East,4971,3818,1153,23.19
ORD014244,CUST03040,PROD0485,2025-05-23,4,4027,3398,Fashion,East,16108,13592,2516,15.62
ORD014245,CUST00599,PROD0219,2025-08-12,3,1420,1159,Sports,West,4260,3477,783,18.38
ORD014246,CUST02088,PROD0495,2025-09-22,1,554,293,Fashion,West,554,293,261,47.11
ORD014247,CUST01185,PROD0034,2025-10-27,5,670,463,Fashion,East,3350,2315,1035,30.9
ORD014248,CUST02751,PROD0011,2025-04-11,4,227,120,Fashion,North,908,480,428,47.14
ORD014249,CUST02585,PROD0486,2025-07-28,3,4815,3072,Sports,East,14445,9216,5229,36.2
ORD014250,CUST04760,PROD0261,2025-08-29,5,883,649,Beauty,South,4415,3245,1170,26.5
ORD014251,CUST03514,PROD0500,2025-11-30,2,1869,1234,Sports,South,3738,2468,1270,33.98
ORD014252,CUST04746,PROD0071,2025-02-08,5,1851,1499,Home,North,9255,7495,1760,19.02
ORD014253,CUST04055,PROD0164,2025-06-28,3,4774,3293,Fashion,South,14322,9879,4443,31.02
ORD014254,CUST04384,PROD0261,2025-02-09,5,516,287,Fashion,West,2580,1435,1145,44.38
ORD014255,CUST03937,PROD0184,2025-09-03,3,3013,1574,Sports,East,9039,4722,4317,47.76
ORD014256,CUST01700,PROD0133,2025-03-04,4,822,515,Beauty,East,3288,2060,1228,37.35
ORD014257,CUST04508,PROD0283,2025-05-14,3,2776,2053,Beauty,South,8328,6159,2169,26.04
ORD014258,CUST02576,PROD0349,2025-02-07,4,3378,2365,Home,West,13512,9460,4052,29.99
ORD014259,CUST00136,PROD0411,2025-09-19,3,4737,2968,Beauty,North,14211,8904,5307,37.34
ORD014260,CUST02026,PROD0416,2025-04-25,5,2065,1394,Sports,South,10325,6970,3355,32.49
ORD014261,CUST03536,PROD0345,2025-11-06,1,2603,1415,Electronics,East,2603,1415,1188,45.64
ORD014262,CUST04855,PROD0234,2025-02-20,3,1374,952,Sports,East,4122,2856,1266,30.71
ORD014263,CUST02891,PROD0370,2025-04-27,5,2433,1603,Electronics,North,12165,8015,4150,34.11
ORD014264,CUST02758,PROD0354,2025-08-12,2,930,575,Fashion,East,1860,1150,710,38.17
ORD014265,CUST03774,PROD0015,2025-04-08,4,3215,2361,Sports,West,12860,9444,3416,26.56
ORD014266,CUST00381,PROD0105,2025-06-11,2,4632,2782,Electronics,North,9264,5564,3700,39.94
ORD014267,CUST01529,PROD0354,2025-11-28,5,3819,2675,Fashion,East,19095,13375,5720,29.96
ORD014268,CUST04902,PROD0483,2025-12-03,4,4007,2763,Electronics,South,16028,11052,4976,31.05
ORD014269,CUST04572,PROD0438,2025-08-08,5,4379,3607,Beauty,West,21895,18035,3860,17.63
ORD014270,CUST03629,PROD0020,2025-03-02,3,2982,2237,Fashion,South,8946,6711,2235,24.98
ORD014271,CUST00849,PROD0248,2025-08-02,4,1632,827,Fashion,West,6528,3308,3220,49.33
ORD014272,CUST04993,PROD0472,2025-06-27,2,3013,2073,Sports,South,6026,4146,1880,31.2
ORD014273,CUST04128,PROD0162,2025-02-01,2,243,130,Home,West,486,260,226,46.5
ORD014274,CUST01928,PROD0127,2025-02-27,2,3698,2546,Electronics,East,7396,5092,2304,31.15
ORD014275,CUST02166,PROD0034,2025-02-17,3,4153,2560,Home,West,12459,7680,4779,38.36
ORD014276,CUST04287,PROD0115,2025-04-19,1,1581,1009,Beauty,East,1581,1009,572,36.18
ORD014277,CUST02122,PROD0430,2025-09-30,2,838,650,Sports,West,1676,1300,376,22.43
ORD014278,CUST04719,PROD0219,2025-11-12,5,2330,1543,Sports,East,11650,7715,3935,33.78
ORD014279,CUST02919,PROD0242,2025-05-18,5,1471,987,Fashion,North,7355,4935,2420,32.9
ORD014280,CUST04682,PROD0021,2025-07-26,1,630,425,Beauty,East,630,425,205,32.54
ORD014281,CUST00473,PROD0225,2025-02-19,4,3394,2552,Sports,South,13576,10208,3368,24.81
ORD014282,CUST01788,PROD0167,2025-12-25,2,647,517,Sports,East,1294,1034,260,20.09
ORD014283,CUST00114,PROD0296,2025-02-07,4,4812,3667,Sports,West,19248,14668,4580,23.79
ORD014284,CUST01337,PROD0172,2025-04-22,2,3025,1873,Fashion,North,6050,3746,2304,38.08
ORD014285,CUST00339,PROD0164,2025-06-17,4,3680,2952,Electronics,West,14720,11808,2912,19.78
ORD014286,CUST02286,PROD0311,2025-05-11,2,1786,1169,Electronics,South,3572,2338,1234,34.55
ORD014287,CUST01197,PROD0217,2025-08-10,1,3371,2389,Fashion,East,3371,2389,982,29.13
ORD014288,CUST00079,PROD0199,2025-12-01,3,1042,548,Home,East,3126,1644,1482,47.41
ORD014289,CUST04560,PROD0050,2025-12-13,2,1241,760,Home,South,2482,1520,962,38.76
ORD014290,CUST02653,PROD0498,2025-01-31,5,4257,2245,Electronics,West,21285,11225,10060,47.26
ORD014291,CUST04658,PROD0442,2025-09-29,2,4054,3198,Beauty,West,8108,6396,1712,21.11
ORD014292,CUST04381,PROD0330,2025-01-28,5,613,471,Fashion,South,3065,2355,710,23.16
